paper_id,conference,analysis_stratum,sample_cohort,module,paragraph_index,atom_position,move,estimated_words
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,related_work,4,1,nearest_neighbor_contrast：将 DDPO、AlignProp、VADER 放入 RL/reward-gradient/truncated-BP 谱系，预算差异留在方法和实验。,190
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,1,1,setup_notation：定义单步递归、Gaussian noise、共享 backbone 及 inherent/parameter noise。,150
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,2,1,derive：展开完整 `ϕ_{1:T}` 生成链。,90
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,3,1,state_problem：用 reward model 写出 `max E[R(x0)]`。,80
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,4,1,state_problem：定义 variance、unbiasedness 与 computation/memory budget 约束。,140
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,5,1,define_component：给出 FO、ZO、HO；将 RL 视为 h=1 的 HO 特例。,180
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,6,1,summarize：以 `G_full` 和 Table 1 对照 variance/unbiasedness/memory。,100
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,7,1,define_component：限制 HO 连续、FO 接 reward、余步用 ZO，得到 `G_RLR`/公式 (6)。,210
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,8,1,explain_mechanism：FO 直接微分 reward model，避免黑盒。,75
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,9,1,give_intuition：HO 局部链保留 coarse-to-fine 的多尺度 path 信息。,140
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,10,1,instantiate_algorithm：对 C 注入 parameter noise，以廉价 ZO 补足全链。,80
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,11,1,derive：用方差上界与显存约束优化 h。,130
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,12,1,state_complexity：在 `V_h≪V_z`、`T>2` 和预算区间下给出 h*，实践建议 h=2。,155
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,13,1,state_complexity：h 增大降低 variance、线性增显存且更快增时间；Table 9 给边际收益。,120
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,14,1,instantiate_algorithm：用 gradient norm 的 Softmax categorical distribution 采样 j。,60
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,15,1,define_component：DCoT 把 prompt 拆成 coarse/mid/fine，对应不同递归尺度。,140
iclr-2026-c4f15a7f203b,ICLR,oral,foundation_200,method,16,1,connect_to_experiment：hand task 将 j 窗口限制到 30–40。,100
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,1,1,context,190
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,2,1,failure_of_prior_work,180
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,3,1,method_preview,170
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,4,1,problem,28
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,5,1,missing_insight,31
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,6,1,scope_boundary,250
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,7,1,scope_boundary,80
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,8,1,core_idea,150
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,9,1,contribution_list,92
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,10,1,contribution_list,49
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,introduction,11,1,contribution_list,120
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,1,1,taxonomy,100
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,2,1,credit_or_foundation,55
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,3,1,nearest_neighbor_contrast,100
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,4,1,nearest_neighbor_contrast,110
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,5,1,gap_creation,95
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,6,1,limitation_of_prior,70
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,7,1,positioning_only,48
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,8,1,taxonomy,80
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,9,1,nearest_neighbor_contrast,50
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,related_work,10,1,scope_boundary,25
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,1,1,setup_notation,140
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,2,1,define_component,100
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,3,1,setup_notation,80
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,4,1,state_problem,120
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,5,1,define_component,100
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,6,1,derive,80
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,7,1,instantiate_algorithm,60
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,8,1,connect_to_prediction,35
iclr-2026-9800a26d2608,ICLR,oral,foundation_200,method,9,1,contrast_alternative,9
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,1,1,context: 将 LLM memorization 放在 downstream utility 与 deployment risk 的双重后果中。,95
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,2,1,problem: 明确 copyright reproduction、personal-information leakage、test-set contamination 三类 memorization risk。,105
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,3,1,failure_of_prior_work: controlled 小模型研究精确但规模有限，observational 大模型研究成本低却缺少可识别因果量。,185
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,4,1,missing_insight: 自然语料中的文本简单性与重复暴露难以分离。,88
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,5,1,core_idea: 以 fully open-source、Llama-based 的 standard/perturbed suite 把规模和控制结合起来。,92
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,6,1,method_preview: 随机决定被插入文本和插入 rate，使 duplicate count 成为可控暴露变量。,126
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,7,1,result_preview: 8-model core 操作 corpus size，6-model timing runs 操作 pretraining phase。,143
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,8,1,scope_boundary: 覆盖 copyright、privacy、test-set contamination，并追加 interference、paraphrase 和多域分析。,125
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,9,1,result_preview: MIA 使用随机 member/non-member，unlearning 使用已知 duplication strength。,135
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,introduction,10,1,roadmap: 指向 §2–§7，并以 Hubble 命名寓意与社区邀请收束。,82
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,1,1,taxonomy: 按 controlled 小模型与 observational 大模型划分 memorization 文献。,150
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,2,1,limitation_of_prior: 对比 controlled precision/scale limitation 与 observational causal-identification limitation。,180
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,3,1,credit_or_foundation: 将 Hubble 放在 Pythia、OLMo 等开放套件传统中。,75
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,4,1,gap_creation: 以 copyright、privacy、test-set contamination 的 survey 选择 perturbation domains。,130
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,5,1,nearest_neighbor_contrast: copyright 文献提供 passage measurement、data density 与 mitigation 的比较轴。,120
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,6,1,limitation_of_prior: privacy 文献区分 fine-tuning PII leakage 与 pretraining memorization dynamics。,120
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,7,1,gap_creation: contamination 文献使 benchmark detection、score adjustment、format/generalization 成为可测问题。,120
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,8,1,nearest_neighbor_contrast: 将 WikiMIA 的 temporal/spurious cues 问题与 Hubble 的随机插入 benchmark 对照。,130
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,related_work,9,1,taxonomy: 以 TOFU、MUSE、WMDP 的 fine-tuning/版权/有害能力目标定位 pretraining unlearning。,125
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,1,1,state_problem: 把三类 deployment memorization risk 转成可插入的数据域。,120
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,2,1,define_component: passages、paraphrases、biographies、chats、standard/new test sets 覆盖三域。,260
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,3,1,setup_notation: 以去污染后的 DCLM `dclm-baseline-1.0` 为 base corpus，100B 是 500B fixed order 的前缀。,190
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,4,1,explain_mechanism: 长扰动清理 training documents，短 test-set 扰动清理 perturbation data。,155
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,5,1,define_component: standard 保持基础训练序列，perturbed 在随机 gap 中插入敏感文本。,160
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,6,1,instantiate_algorithm: 抽 gap、splice perturbation、加 EOS、resize 至 2048 且避免截断。,150
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,7,1,state_complexity: duplicate bins 为 0/1/4/16/64/256，高 bin 使用更少 example。,110
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,8,1,instantiate_algorithm: core 采用 model size × data condition × corpus size 的 2×2×2 factorial。,100
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,9,1,connect_to_experiment: interference、timing、paraphrased、architecture collections 分别改变域、时段、表达或深度。,170
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,10,1,define_component: Llama 3-derived Transformer 加入 OLMo tokenizer、untied embeddings 与 8B 36 layers。,170
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,11,1,define_component: 用 loss、loss-based choice、generative 三种 elicitation 观察 seen/unseen 差异。,180
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,12,1,connect_to_experiment: 为 copyright、privacy、test-set contamination 指定各自 base evaluations。,230
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,13,1,instantiate_algorithm: MIA 复用 OpenUnlearning 的 Loss、MinK%、MinK%,120
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,13,2,、Zlib 并按 duplicate 分层。,120
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,14,1,instantiate_algorithm: unlearning 将 Unseen/Unlearn/Keep 与 RMU/RR/SatImp 组合。,140
iclr-2026-0c8eb54755cf,ICLR,oral,foundation_200,method,15,1,connect_to_prediction: 把 duplicate spacing、timing、scale、domain/format 分别连接到正文和附录图。,130
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,1,1,context,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,2,1,problem,150
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,2,2,failure_of_prior_work,150
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,3,1,missing_insight,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,3,2,core_idea,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,3,3,theory_preview,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,4,1,method_preview,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,5,1,result_preview,155
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,5,2,scope_boundary,155
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,6,1,contribution_list: theory,75
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,7,1,contribution_list: diagnostic,45
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,8,1,contribution_list: method,75
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,9,1,contribution_list,100
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,introduction,9,2,result_preview,100
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,1,1,chronology,175
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,1,2,credit_or_foundation: self-improvement and Gödel Machine,175
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,2,1,taxonomy,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,2,2,credit_or_foundation: coding-agent platforms,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,3,1,nearest_neighbor_contrast,125
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,3,2,gap_creation: self-modifying coding agents,125
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,4,1,taxonomy,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,4,2,limitation_of_prior,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,related_work,4,3,nearest_neighbor_contrast: tree search and bandits,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,1,1,setup_notation,80
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,2,1,state_problem,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,3,1,define_component,105
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,4,1,derive,75
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,5,1,define_component,125
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,5,2,explain_mechanism: compound policy,125
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,6,1,contrast_alternative,95
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,7,1,connect_to_experiment,35
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,8,1,setup_notation,130
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,8,2,state_problem: specialized Gödel setting,130
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,9,1,state_problem: Assumption 1,100
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,10,1,define_component: GMP,130
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,11,1,give_intuition: long-run potential,120
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,12,1,define_component,105
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,12,2,derive: CMP,105
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,13,1,connect_to_prediction: theorem bridge,75
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,14,1,derive: clade-count estimator,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,15,1,give_intuition,110
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,15,2,connect_to_prediction: aggregation and soft maximum,110
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,16,1,instantiate_algorithm: expansion policy,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,17,1,instantiate_algorithm: evaluation policy,75
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,18,1,instantiate_algorithm: selection policy,125
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,19,1,state_complexity,145
iclr-2026-c9604bfa6042,ICLR,oral,foundation_200,method,19,2,connect_to_experiment: final selection and async,145
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,1,1,context,178
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,2,1,context,84
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,3,1,context,65
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,4,1,failure_of_prior_work,117
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,5,1,core_idea,149
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,6,1,contribution_list,50
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,7,1,contribution_list,80
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,introduction,8,1,contribution_list,43
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,related_work,1,1,taxonomy,108
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,related_work,2,1,nearest_neighbor_contrast,114
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,related_work,3,1,limitation_of_prior,116
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,related_work,4,1,nearest_neighbor_contrast,87
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,1,1,setup_notation,241
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,2,1,derive,347
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,3,1,derive,238
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,4,1,state_problem,130
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,5,1,define_component,255
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,6,1,explain_mechanism,144
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,7,1,instantiate_algorithm,350
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,8,1,contrast_alternative,265
iclr-2026-7f071490c87d,ICLR,oral,foundation_200,method,9,1,connect_to_prediction,162
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,1,1,context,95
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,1,2,problem,95
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,2,1,failure_of_prior_work,137
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,3,1,missing_insight,178
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,4,1,core_idea,174
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,4,2,method_preview,174
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,5,1,contribution_list,43
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,6,1,contribution_list,58
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,7,1,contribution_list,50
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,introduction,7,2,result_preview,50
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,1,1,positioning_only,105
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,1,2,nearest_neighbor_contrast,105
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,2,1,credit_or_foundation,136
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,2,2,chronology,136
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,3,1,chronology,180
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,3,2,limitation_of_prior,180
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,4,1,taxonomy,210
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,5,1,nearest_neighbor_contrast,199
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,5,2,gap_creation,199
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,6,1,nearest_neighbor_contrast,115
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,7,1,taxonomy,130
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,7,2,contrast_alternative,130
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,related_work,8,1,contrast_alternative,118
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,1,1,setup_notation,98
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,1,2,state_problem,98
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,2,1,state_problem,85
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,2,2,connect_to_prediction,85
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,3,1,derive,209
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,3,2,connect_to_prediction,209
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,4,1,setup_notation,115
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,4,2,define_component,115
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,5,1,explain_mechanism,249
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,5,2,derive,249
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,6,1,state_problem,72
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,6,2,connect_to_prediction,72
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,7,1,define_component,236
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,7,2,derive,236
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,8,1,explain_mechanism,170
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,9,1,contrast_alternative,101
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,10,1,instantiate_algorithm,111
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,10,2,connect_to_experiment,111
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,11,1,contrast_alternative,94
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,12,1,contrast_alternative,170
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,13,1,instantiate_algorithm,105
iclr-2026-2a842dd4a787,ICLR,oral,foundation_200,method,14,1,instantiate_algorithm,250
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,1,1,context,330
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,1,2,failure_of_prior_work,330
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,2,1,problem,330
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,2,2,missing_insight,330
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,3,1,core_idea,260
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,3,2,method_preview,260
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,4,1,core_idea,290
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,4,2,theory_preview,290
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,5,1,result_preview,270
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,introduction,6,1,contribution_list,180
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,1,1,credit_or_foundation,210
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,2,1,taxonomy,210
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,2,2,nearest_neighbor_contrast,210
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,3,1,limitation_of_prior,170
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,4,1,taxonomy,230
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,4,2,limitation_of_prior,230
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,5,1,nearest_neighbor_contrast,200
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,related_work,5,2,gap_creation,200
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,1,1,setup_notation,150
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,2,1,state_problem,120
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,3,1,contrast_alternative,100
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,4,1,define_component,210
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,5,1,setup_notation,180
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,6,1,explain_mechanism,180
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,7,1,derive,140
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,8,1,state_problem,180
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,9,1,explain_mechanism,170
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,10,1,derive,120
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,11,1,define_component,150
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,11,2,connect_to_prediction,150
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,12,1,instantiate_algorithm,220
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,13,1,derive,170
iclr-2026-62e38d16d6a3,ICLR,oral,foundation_200,method,14,1,connect_to_experiment,140
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,1,1,context,333
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,1,2,problem,333
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,2,1,problem,211
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,2,2,context,211
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,3,1,missing_insight,188
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,3,2,core_idea,188
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,3,3,theory_preview,188
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,4,1,theory_preview,139
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,4,2,scope_boundary,139
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,5,1,method_preview,120
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,5,2,result_preview,120
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,introduction,6,1,contribution_list,116
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,1,1,taxonomy,113
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,1,2,limitation_of_prior,113
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,1,3,gap_creation,113
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,2,1,taxonomy,104
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,2,2,nearest_neighbor_contrast,104
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,3,1,credit_or_foundation,133
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,3,2,chronology,133
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,3,3,gap_creation,133
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,4,1,taxonomy,134
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,4,2,nearest_neighbor_contrast,134
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,related_work,4,3,scope_boundary,134
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,1,1,setup_notation,35
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,2,1,state_problem,105
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,3,1,instantiate_algorithm,146
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,4,1,derive,116
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,5,1,define_component,197
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,6,1,derive,89
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,7,1,state_problem,138
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,7,2,summarize,138
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,8,1,derive,261
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,8,2,connect_to_prediction,261
iclr-2026-b879ca6dd1a4,ICLR,oral,foundation_200,method,9,1,define_component,147
