paper_id,repository,source_path,suffix,tools,hex_colors,figsizes_inches,font_sizes_pt,line_widths_pt,alpha_values,marker_literals,style_literals,dpi_values,uses_grid,uses_legend,uses_errorbar,uses_fill_between,uses_log_axis,uses_booktabs,uses_resizebox,uses_small_font,export_formats
iclr-2026-7c24d2356ca5,jatan12/PCD,offline_moo/plot/plot_mo_ablate.py,.py,matplotlib|pandas,,14x6|7x6,,,0.25,,,,0,1,0,0,0,0,0,0,pdf|png
iclr-2026-7c24d2356ca5,jatan12/PCD,offline_moo/plot/plot_mobo_ablate.py,.py,matplotlib|pandas,,8x6,,,,,,,0,0,0,0,0,0,0,0,pdf|png
iclr-2026-7c24d2356ca5,jatan12/PCD,offline_moo/plot/plot_training_loss/plot.py,.py,matplotlib,,13x13|8x6|6x6,,,,,,,0,1,0,0,0,0,0,0,pdf|png
iclr-2026-7c24d2356ca5,jatan12/PCD,offline_moo/plot/view_dataset.py,.py,matplotlib,,12x6,,,,,,,0,1,0,0,0,0,0,0,png
iclr-2026-7c24d2356ca5,jatan12/PCD,scripts/produce_tables.py,.py,pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,evaluation/datasets/re10k_nvs.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,evaluation/gen_eval/dpg_evaluation.py,.py,pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/annotation.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/camera_trajectory/spin.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/color_map.py,.py,matplotlib,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/colors.py,.py,,#000000|#000075|#008080|#3cb44b|#4363d8|#46f0f0|#800000|#808000|#808080|#911eb4|#9a6324|#aaffc3|#bcf60c|#e6194b|#e6beff|#f032e6|#f58231|#fabebe|#ffd8b1|#ffe119|#fffac8|#ffffff,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/drawing/cameras.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/drawing/lines.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/drawing/points.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/drawing/rendering.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/layout.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7d504a5c8916,gohyojun15/VIST3A,third_party_model/anysplat/src/visualization/video_render.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-7f071490c87d,harrya32/hyperparameter-trajectory-inference,DTR-Bench/surrogate_ett_quantiles.py,.py,matplotlib,,10x5,,,,o|x|^,,,0,1,0,0,0,0,0,0,
iclr-2026-7f071490c87d,harrya32/hyperparameter-trajectory-inference,DTR-Bench/surrogate_eval_hinge.py,.py,matplotlib,,10x6,,,,o,-,,1,0,1,0,0,0,0,0,
iclr-2026-7f071490c87d,harrya32/hyperparameter-trajectory-inference,DTR-Bench/surrogate_eval_plots.py,.py,matplotlib,,10x6,,,,o,-,,1,0,1,0,0,0,0,0,
iclr-2026-7f071490c87d,harrya32/hyperparameter-trajectory-inference,DTR-Bench/surrogate_eval_reacher.py,.py,matplotlib,,10x6,,,,o,-,,1,0,1,0,0,0,0,0,
iclr-2026-7f071490c87d,harrya32/hyperparameter-trajectory-inference,generative_dropout/generate_2moons_dropout_data.py,.py,matplotlib,,5x5,,,1|0.5,,,,0,0,0,0,0,0,0,0,png
iclr-2026-7f071490c87d,harrya32/hyperparameter-trajectory-inference,quantile_regression/plotting.ipynb,.ipynb,matplotlib|seaborn|pandas,,18x8,16|12|10,2,0.8,o|x,seaborn-v0_8-whitegrid|--,,0,1,0,0,0,0,0,0,
iclr-2026-7f071490c87d,dnkit24/sinkhorn-hti,report/table_results.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,0,0,
iclr-2026-7f071490c87d,dnkit24/sinkhorn-hti,sinkhorn-hti/scripts/regenerate_figs.py,.py,matplotlib|latex,,14x3.2|12x6,9,1.4|0.9,0.3|0.55,,,,1,1,0,0,0,1,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/fig-ablations.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/fig-arch.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/fig-main.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/fig-prompts.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,1,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/fig-rewards.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/thm2_fp.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,Figures/thm2_v.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,math_commands.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,sec-appendix.tex,.tex,latex,,,,,0.6,,,,0,0,0,0,0,1,0,0,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,tables/tab-ablation.tex,.tex,latex,,,,,0.9|0.93|0.96,,,,0,0,0,0,0,1,0,1,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,tables/tab-main.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,1,1,
iclr-2026-82716d8e922b,https://arxiv.org/src/2510.12264,tables/tab-ood.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,0,1,
iclr-2026-82716d8e922b,unimpor/T3,verl/recipe/r1/config/evaluation.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-82716d8e922b,unimpor/T3,verl/verl/trainer/config/evaluation.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-8374ca36d622,AI4LIFE-GROUP/temporal-saes,src/data.py,.py,pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-8374ca36d622,AI4LIFE-GROUP/temporal-saes,src/experiments/probing.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-8374ca36d622,AI4LIFE-GROUP/temporal-saes,src/experiments/tsne.py,.py,plotly|pandas,,,,,,,,,0,1,0,0,0,0,0,0,
iclr-2026-842e6221ed35,facebookresearch/OpenApps,config/apps/todo/appearance/dark_theme.yaml,.yaml,,#000000|#FFFFFF,,16,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-842e6221ed35,facebookresearch/OpenApps,config/apps/todo/appearance/default.yaml,.yaml,,#36454F|#B22222,,16,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-842e6221ed35,facebookresearch/OpenApps,config/apps/todo/content/default.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-842e6221ed35,facebookresearch/OpenApps,config/apps/todo/content/german.yaml,.yaml,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-842e6221ed35,facebookresearch/OpenApps,src/open_apps/apps/todo_app/main.py,.py,,,,,,,,margin-right: 10px;|text-decoration: none;|cursor: pointer;|margin-top: 1rem;,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/Boundless_DAS.ipynb,.ipynb,pandas,,,,,,,,,0,1,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/CL_Boundless_DAS.ipynb,.ipynb,pandas,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/csvs/cl_synthetic_ood.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/csvs/das_emd_cleps0.0.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/csvs/mean_diff_emd.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/csvs/sae_emd.csv,.csv,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/emd_vis.ipynb,.ipynb,matplotlib|seaborn|pandas,,6x3|4x5,25|23,3,,,,600,0,1,0,0,1,0,0,0,pdf|png
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/mean_diff_section_4.2_sanity_check.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-86ded246ec76,grantsrb/rep_divergence,divergence/plotting_utils.py,.py,matplotlib|seaborn|pandas,,,25,,0.7|0.8|0.5,,,600,0,1,0,0,0,0,0,0,
iclr-2026-86ded246ec76,anon-canon/addressing,divergence/plotting_utils.py,.py,matplotlib|seaborn|pandas,,,25,,0.7|0.8|0.5,,,600,0,1,0,0,0,0,0,0,
iclr-2026-86ded246ec76,anon-canon/addressing,pyvene/analyses/visualization.py,.py,seaborn,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-883c05e1e1dc,ThomasRupf/opti-bfm,assets/opti_bfm.svg,.svg,,#000000|#00007b|#121923|#4e87ff|#4f88ff|#5089ff|#5189ff|#518aff|#528aff|#538bff|#548bff|#548cff|#558cff|#568dff|#578dff|#578eff|#588eff|#598fff|#5a8fff|#5a90ff|#5b90ff|#5c91ff|#5d91ff|#5d92ff|#5e92ff|#5f93ff|#6093ff|#6094ff|#6194ff|#6295ff|#6395ff|#6396ff|#6496ff|#6597ff|#666666|#6697ff|#6698ff|#6798ff|#6899ff|#6999ff|#699aff|#6a9aff|#6a9bff|#6b9bff|#6c9cff|#6d9cff|#6d9dff|#6e9dff|#6f9dff|#709eff|#719fff|#727272|#729fff|#73a0ff|#74a1ff|#75a1ff|#76a2ff|#77a3ff|#78a3ff|#79a4ff|#7aa5ff|#7ba5ff|#7ca6ff|#7da7ff|#7ea7ff|#7fa8ff|#80a9ff|#81a9ff|#82aaff|#83abff|#84abff|#85acff|#86adff|#87adff|#88aeff|#89afff|#8aafff|#8bb0ff|#8cb1ff|#8db1ff|#8db2ff|#8eb2ff|#8fb3ff|#90b3ff|#90b4ff|#91b4ff|#92b5ff|#93b5ff|#93b6ff|#94b6ff|#95b7ff|#96b7ff|#96b8ff|#97b8ff|#98b9ff|#99b9ff|#99baff|#9abaff|#9bbbff|#9cbcff|#9dbcff|#9ebdff|#9fbeff|#a0beff|#a1bfff|#a2c0ff|#a3c0ff|#a4c1ff|#a4c2ff|#a5c2ff|#a6c2ff|#a6c3ff|#a7c3ff|#a7c4ff|#a8c4ff|#a9c4ff|#a9c5ff|#aac5ff|#aac6ff|#abc6ff|#acc6ff|#acc7ff|#adc7ff|#aec7ff|#aec8ff|#afc8ff|#b0c9ff|#b1c9ff|#b1caff|#b2caff|#b3cbff|#b4cbff|#b4ccff|#b5ccff|#b5cdff|#b6cdff|#b6ceff|#b7ceff|#b8ceff|#b8cfff|#b9cfff|#bacfff|#bad0ff|#bbd0ff|#bbd1ff|#bcd1ff|#bdd2ff|#bed2ff|#bed3ff|#bfd3ff|#c0d4ff|#c1d4ff|#c1d5ff|#c2d5ff|#c3d6ff|#c4d7ff|#c5d7ff|#c6d8ff|#c7d9ff|#c8d9ff|#c9daff|#cadbff|#cbdbff|#cdcdcd|#cecece|#cfcbcb|#e5e5e5|#f2f2f2|#fdd3dd|#fff0f0|#ffffff,,,,,,"overflow:visible|fill:context-stroke;fill-rule:evenodd;stroke:context-stroke;stroke-width:1pt|fill:context-stroke;fill-rule:evenodd;stroke:context-stroke;stroke-width:0.625;stroke-linejoin:round|stop-opacity:1;stop-color:#4e87ff|stop-opacity:1;stop-color:#4f88ff|stop-opacity:1;stop-color:#5089ff|stop-opacity:1;stop-color:#5189ff|stop-opacity:1;stop-color:#518aff|stop-opacity:1;stop-color:#528aff|stop-opacity:1;stop-color:#538bff|stop-opacity:1;stop-color:#548bff|stop-opacity:1;stop-color:#548cff|stop-opacity:1;stop-color:#558cff|stop-opacity:1;stop-color:#568dff|stop-opacity:1;stop-color:#578dff|stop-opacity:1;stop-color:#578eff|stop-opacity:1;stop-color:#588eff|stop-opacity:1;stop-color:#598fff|stop-opacity:1;stop-color:#5a8fff|stop-opacity:1;stop-color:#5a90ff|stop-opacity:1;stop-color:#5b90ff|stop-opacity:1;stop-color:#5c91ff|stop-opacity:1;stop-color:#5d91ff|stop-opacity:1;stop-color:#5d92ff|stop-opacity:1;stop-color:#5e92ff|stop-opacity:1;stop-color:#5f93ff|stop-opacity:1;stop-color:#6093ff|stop-opacity:1;stop-color:#6094ff|stop-opacity:1;stop-color:#6194ff|stop-opacity:1;stop-color:#6295ff|stop-opacity:1;stop-color:#6395ff|stop-opacity:1;stop-color:#6396ff|stop-opacity:1;stop-color:#6496ff|stop-opacity:1;stop-color:#6597ff|stop-opacity:1;stop-color:#6697ff|stop-opacity:1;stop-color:#6698ff|stop-opacity:1;stop-color:#6798ff|stop-opacity:1;stop-color:#6899ff|stop-opacity:1;stop-color:#6999ff|stop-opacity:1;stop-color:#699aff|stop-opacity:1;stop-color:#6a9aff|stop-opacity:1;stop-color:#6a9bff|stop-opacity:1;stop-color:#6b9bff|stop-opacity:1;stop-color:#6c9cff|stop-opacity:1;stop-color:#6d9cff|stop-opacity:1;stop-color:#6d9dff|stop-opacity:1;stop-color:#6e9dff|stop-opacity:1;stop-color:#6f9dff|stop-opacity:1;stop-color:#709eff|stop-opacity:1;stop-color:#719fff|stop-opacity:1;stop-color:#729fff|stop-opacity:1;stop-color:#73a0ff|stop-opacity:1;stop-color:#74a1ff|stop-opacity:1;stop-color:#75a1ff|stop-opacity:1;stop-color:#76a2ff|stop-opacity:1;stop-color:#77a3ff|stop-opacity:1;stop-color:#78a3ff|stop-opacity:1;stop-color:#79a4ff|stop-opacity:1;stop-color:#7aa5ff|stop-opacity:1;stop-color:#7ba5ff|stop-opacity:1;stop-color:#7ca6ff|stop-opacity:1;stop-color:#7da7ff|stop-opacity:1;stop-color:#7ea7ff|stop-opacity:1;stop-color:#7fa8ff|stop-opacity:1;stop-color:#80a9ff|stop-opacity:1;stop-color:#81a9ff|stop-opacity:1;stop-color:#82aaff|stop-opacity:1;stop-color:#83abff|stop-opacity:1;stop-color:#84abff|stop-opacity:1;stop-color:#85acff|stop-opacity:1;stop-color:#86adff|stop-opacity:1;stop-color:#87adff|stop-opacity:1;stop-color:#88aeff|stop-opacity:1;stop-color:#89afff|stop-opacity:1;stop-color:#8aafff|stop-opacity:1;stop-color:#8bb0ff|stop-opacity:1;stop-color:#8cb1ff|stop-opacity:1;stop-color:#8db1ff|stop-opacity:1;stop-color:#8db2ff|stop-opacity:1;stop-color:#8eb2ff|stop-opacity:1;stop-color:#8fb3ff|stop-opacity:1;stop-color:#90b3ff|stop-opacity:1;stop-color:#90b4ff|stop-opacity:1;stop-color:#91b4ff|stop-opacity:1;stop-color:#92b5ff|stop-opacity:1;stop-color:#93b5ff|stop-opacity:1;stop-color:#93b6ff|stop-opacity:1;stop-color:#94b6ff|stop-opacity:1;stop-color:#95b7ff|stop-opacity:1;stop-color:#96b7ff|stop-opacity:1;stop-color:#96b8ff|stop-opacity:1;stop-color:#97b8ff|stop-opacity:1;stop-color:#98b9ff|stop-opacity:1;stop-color:#99b9ff|stop-opacity:1;stop-color:#99baff|stop-opacity:1;stop-color:#9abaff|stop-opacity:1;stop-color:#9bbbff|stop-opacity:1;stop-color:#9cbcff|stop-opacity:1;stop-color:#9dbcff|stop-opacity:1;stop-color:#9ebdff|stop-opacity:1;stop-color:#9fbeff|stop-opacity:1;stop-color:#a0beff|stop-opacity:1;stop-color:#a1bfff|stop-opacity:1;stop-color:#a2c0ff|stop-opacity:1;stop-color:#a3c0ff|stop-opacity:1;stop-color:#a4c1ff|stop-opacity:1;stop-color:#a4c2ff|stop-opacity:1;stop-color:#a5c2ff|stop-opacity:1;stop-color:#a6c2ff|stop-opacity:1;stop-color:#a6c3ff|stop-opacity:1;stop-color:#a7c3ff|stop-opacity:1;stop-color:#a7c4ff|stop-opacity:1;stop-color:#a8c4ff|stop-opacity:1;stop-color:#a9c4ff|stop-opacity:1;stop-color:#a9c5ff|stop-opacity:1;stop-color:#aac5ff|stop-opacity:1;stop-color:#aac6ff|stop-opacity:1;stop-color:#abc6ff|stop-opacity:1;stop-color:#acc6ff|stop-opacity:1;stop-color:#acc7ff|stop-opacity:1;stop-color:#adc7ff|stop-opacity:1;stop-color:#aec7ff|stop-opacity:1;stop-color:#aec8ff|stop-opacity:1;stop-color:#afc8ff|stop-opacity:1;stop-color:#b0c9ff|stop-opacity:1;stop-color:#b1c9ff|stop-opacity:1;stop-color:#b1caff|stop-opacity:1;stop-color:#b2caff|stop-opacity:1;stop-color:#b3cbff|stop-opacity:1;stop-color:#b4cbff|stop-opacity:1;stop-color:#b4ccff|stop-opacity:1;stop-color:#b5ccff|stop-opacity:1;stop-color:#b5cdff|stop-opacity:1;stop-color:#b6cdff|stop-opacity:1;stop-color:#b6ceff|stop-opacity:1;stop-color:#b7ceff|stop-opacity:1;stop-color:#b8ceff|stop-opacity:1;stop-color:#b8cfff|stop-opacity:1;stop-color:#b9cfff|stop-opacity:1;stop-color:#bacfff|stop-opacity:1;stop-color:#bad0ff|stop-opacity:1;stop-color:#bbd0ff|stop-opacity:1;stop-color:#bbd1ff|stop-opacity:1;stop-color:#bcd1ff|stop-opacity:1;stop-color:#bdd2ff|stop-opacity:1;stop-color:#bed2ff|stop-opacity:1;stop-color:#bed3ff|stop-opacity:1;stop-color:#bfd3ff|stop-opacity:1;stop-color:#c0d4ff|stop-opacity:1;stop-color:#c1d4ff|stop-opacity:1;stop-color:#c1d5ff|stop-opacity:1;stop-color:#c2d5ff|stop-opacity:1;stop-color:#c3d6ff|stop-opacity:1;stop-color:#c4d7ff|stop-opacity:1;stop-color:#c5d7ff|stop-opacity:1;stop-color:#c6d8ff|stop-opacity:1;stop-color:#c7d9ff|stop-opacity:1;stop-color:#c8d9ff|stop-opacity:1;stop-color:#c9daff|stop-opacity:1;stop-color:#cadbff|stop-opacity:1;stop-color:#cbdbff|stroke:none|opacity:1;fill:#ffffff;fill-opacity:1;stroke:none;stroke-width:0.600002;stroke-linecap:round;stroke-dasharray:1.2, 2.40001|fill:none;stroke:#000000;stroke-width:1.42231;stroke-linecap:square;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:#000000;fill-opacity:1;fill-rule:evenodd;stroke:#000000;stroke-width:0.948206;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:#cfcbcb;fill-opacity:1;fill-rule:nonzero;stroke:none|fill:none;stroke:#000000;stroke-width:1.42231;stroke-linecap:square;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:2.84461, 2.84461;stroke-dashoffset:0;stroke-opacity:1|fill:#000000;fill-opacity:1;fill-rule:nonzero;stroke:none|fill:#cdcdcd;fill-opacity:1;fill-rule:nonzero;stroke:#121923;stroke-width:1.64704;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:none;stroke:#000000;stroke-width:1.42231;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:#000000;fill-opacity:1;fill-rule:evenodd;stroke:#000000;stroke-width:0.743189;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:none;stroke:#cdcdcd;stroke-width:1.42231;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:#cdcdcd;fill-opacity:1;fill-rule:evenodd;stroke:#cdcdcd;stroke-width:0.948119;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:#000000;fill-opacity:1;fill-rule:evenodd;stroke:#000000;stroke-width:0.74319;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:none;stroke:#000000;stroke-width:2.84462;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:#fff0f0;fill-opacity:1;fill-rule:nonzero;stroke:none|fill:#fdd3dd;fill-opacity:1;fill-rule:nonzero;stroke:none|stroke:#00007b;stroke-width:0.600677;stroke-linecap:round;stroke-miterlimit:4;stroke-dasharray:1.20135, 2.40271;stroke-dashoffset:0;stroke-opacity:1|fill:none;stroke:#00007b;stroke-width:0.600677;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:1.20135, 2.40271;stroke-dashoffset:0;stroke-opacity:1|stroke-width:1.00013;stroke-linecap:round;stroke-miterlimit:4;stroke-dasharray:none|fill:none;stroke:#000000;stroke-width:1.00013;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-dashoffset:0;stroke-opacity:1;marker-end:url(#Arrow2Mend)|fill:none;stroke:#000000;stroke-width:1.00013;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-dashoffset:0;stroke-opacity:1;marker-end:url(#Arrow2Mend-7)|fill:none;stroke:#000000;stroke-width:0.999005;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-dashoffset:0;stroke-opacity:1;marker-end:url(#Arrow2Mend-7-6)|fill:none;stroke:#000000;stroke-width:0.997882;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-dashoffset:0;stroke-opacity:1;marker-end:url(#Arrow2Mend-7-6-6)|fill:none;stroke:#000000;stroke-width:1.52325;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-dashoffset:0;stroke-opacity:1;marker-end:url(#TriangleOutM)|fill:none;stroke:#000000;stroke-width:1.52325;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-dashoffset:0;stroke-opacity:1;marker-end:url(#TriangleOutM-3)|fill:#000000;fill-opacity:1|fill:#f2f2f2;fill-opacity:1;fill-rule:nonzero;stroke:#cecece;stroke-width:1.0658;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:none;stroke:#e5e5e5;stroke-width:1.06673;stroke-linecap:square;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:none;stroke:#cdcdcd;stroke-width:1.06673;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:3.2002, 3.2002;stroke-dashoffset:0;stroke-opacity:1|fill:none;stroke:#cecece;stroke-width:1.0658;stroke-linecap:round;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|font-style:normal;font-variant:normal;font-weight:normal;font-stretch:normal;font-size:13px;line-height:1.25;font-family:Lato;-inkscape-font-specification:Lato;stroke-width:0.75|font-style:normal;font-variant:normal;font-weight:bold;font-stretch:normal;font-size:13px;font-family:Lato;-inkscape-font-specification:|fill:none;stroke:#000000;stroke-width:0.75;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1;marker-end:url(#Arrow2Lend-3)|fill:none;stroke:#000000;stroke-width:0.75;stroke-linecap:butt;stroke-linejoin:miter;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1;marker-end:url(#Arrow2Lend-3-5)|opacity:0.808861|fill:none;stroke:#cbdbff;stroke-width:1.06673;stroke-linecap:square;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:none;stroke-opacity:1|fill:url(#radialGradient1104);stroke:none|font-size:12px;line-height:1.25;font-family:sans-serif;stroke-width:0.750002|font-style:normal;font-variant:normal;font-weight:300;font-stretch:normal;font-size:12px;font-family:Lato;-inkscape-font-specification:|stroke-width:0.750002|fill:#727272;fill-opacity:1;stroke:none;stroke-opacity:1|fill:#727272;fill-opacity:1;fill-rule:nonzero;stroke:none;stroke-opacity:1|fill:#727272;fill-opacity:1;stroke:none;stroke-width:0.0174328;stroke-opacity:1|fill:#000000;fill-opacity:1;fill-rule:nonzero;stroke:none;stroke-width:0.62515|fill:#727272;fill-opacity:1|fill:#727272;fill-opacity:1;fill-rule:nonzero;stroke:none|fill:#727272;fill-opacity:1;fill-rule:nonzero;stroke:none;stroke-width:0.62515|fill:#000000;fill-opacity:0;stroke:#fdd3dd;stroke-opacity:1|fill:#000000;fill-opacity:0;stroke:#fdd3dd;stroke-width:2.84462;stroke-linecap:square;stroke-linejoin:round;stroke-miterlimit:4;stroke-dasharray:5.68924, 5.68924;stroke-dashoffset:0;stroke-opacity:1",,0,0,0,0,0,0,0,0,
iclr-2026-883c05e1e1dc,https://arxiv.org/abs/2510.20264,header.tex,.tex,latex,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-883c05e1e1dc,https://arxiv.org/abs/2510.20264,iclr2026_conference.sty,.sty,,,,,,,,,,0,0,0,0,0,0,0,1,
iclr-2026-883c05e1e1dc,https://arxiv.org/abs/2510.20264,main.tex,.tex,latex,,,,,,,,,0,0,0,0,0,1,0,0,
iclr-2026-890e5fac4757,ByteDance-Seed/Depth-Anything-3,src/depth_anything_3/app/modules/visualization.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-890e5fac4757,ByteDance-Seed/Depth-Anything-3,src/depth_anything_3/utils/visualize.py,.py,matplotlib,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-927309b0632d,transferable-samplers/transferable-samplers,src/transferable_samplers/evaluation/plots/plot_energies.py,.py,matplotlib,,4x3,,3,0.4,,,300,0,1,0,0,0,0,0,0,
iclr-2026-927309b0632d,transferable-samplers/transferable-samplers,src/transferable_samplers/evaluation/plots/plot_ramachandran.py,.py,matplotlib,,,45|25|35|18,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-963229d0140f,stepfun-ai/NextStep-1,configs/nextstep_qwen14b_256px.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
iclr-2026-963229d0140f,stepfun-ai/NextStep-1,evals/gen_images/geneval.py,.py,,,,,,,,,,0,0,0,0,0,0,0,0,
